,Dates,URL,News,Price Direction Up,Price Direction Constant,Price Direction Down,Asset Comparision,Past Information,Future Information,Price Sentiment,Topic,Macro_Group,Probabilities,Dominant_Macro_Group,Topic_Label
3222,14-12-2011,http://www.marketwatch.com/story/gold-falls-24-as-euro-slips-and-dollar-gains-2011-12-14,gold falls 2.4% as euro slips and dollar gains,0,0,1,1,1,0,negative,7,6,"[-3.939173316918889, -5.073797860333875, -2.706701159984312, -3.233597521831761, -3.7412625786274667, -2.264588654702358, -3.9670408281734604, -1.0048721788322406, -5.096814692355313, -2.9729724585251125, -3.9355192892382576, -1.9896303635658732, -5.614888705593717, -4.590994073017032, -5.941771901215977, -3.0486104162208076, -4.178029802827507, -4.787418659330496]",7,Economic Data & Gold Performance
3223,07-10-2016,http://www.marketwatch.com/story/gold-futures-lose-5-for-the-week-2016-10-07,Gold futures lose 5% for the week,0,0,1,0,1,0,negative,-1,-1,"[-4.008955327072893, -4.464680746445963, -3.052050466857858, -3.855867704667126, -4.664794337727262, -2.597048964925795, -5.011892995272469, -4.900298601759549, -5.411959202129533, -4.336096831232188, -4.294395529294731, -2.879521845767064, -6.254305231993212, -4.678968889720731, -6.459334540706319, -3.4847962124311573, -5.1834384521548245, -5.095419037155732]",5,noise
3224,31-07-2012,https://www.moneycontrol.com/news/business/markets/-1169281.html,"gold seen extending gains, nearing peak",1,0,0,0,1,0,positive,-1,-1,"[-3.8601257402060183, -4.5394540011002436, -2.356420351075816, -2.390470884942885, -3.4469591570862588, -2.4409116840829643, -3.98045178181678, -3.9317196719103937, -4.279883846552598, -2.5214639646843406, -3.8369327010546526, -2.2280138136143424, -5.452642311554866, -4.135126394071627, -5.89229092102374, -3.5344519839356936, -4.168644335872344, -4.790959234388521]",11,noise
3225,21-07-2011,http://www.marketwatch.com/story/gold-futures-steady-ahead-of-key-greek-debt-talks-2011-07-21,gold futures steady ahead of key greek debt talks,0,1,0,0,1,0,neutral,7,6,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",7,Economic Data & Gold Performance
3226,22-06-2018,https://www.thehindubusinessline.com/markets/gold/gold-futures-down-at-rs-30864-per-10-gm/article24228875.ece,"Gold futures down at Rs 30,864 per 10 gm",0,0,1,0,1,0,negative,-1,-1,"[-6.781197390390931, -7.858535344458611, -5.565371904698085, -6.9821518168824355, -7.627244294722194, -5.755212848337211, -7.623905352601998, -7.604046374299411, -7.842138628229236, -6.91373049155919, -7.661636764561103, -6.0262753033734295, -7.87488308929537, -7.674088559474977, -8.283128198445176, -6.972069041927012, -7.586828047434894, -7.392154943996794]",2,noise
3227,21-09-2018,https://www.moneycontrol.com/news/business/markets/gold-hits-near-1-week-high-as-easing-trade-concerns-hurt-dollar-2972081.html,Gold hits near 1-week high as easing trade concerns hurt dollar,1,0,0,1,1,0,positive,0,15,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",10,Gold Near Monthly Lows
3228,14-10-2016,http://www.marketwatch.com/story/gold-futures-fall-for-the-session-but-edge-up-for-the-week-2016-10-14,"gold futures fall for the session, but edge up for the week",1,0,1,0,1,0,positive,6,3,"[-3.777684726298536, -4.412344180806567, -2.746673535324024, -3.9029383486123073, -4.61167822946059, -2.450241746894843, -4.818903911456832, -4.6866961885208065, -5.010336568961333, -4.1431303983060745, -4.097522731558827, -0.7468313662047986, -5.714280687537789, -4.110916687301183, -5.776343531939719, -2.900145002839638, -5.059942787196692, -4.8567738869129125]",11,Global Investment & Rate Impact
3229,12-11-2003,http://www.marketwatch.com/story/dec-gold-touches-397-highest-since-may-1996-2003-11-12,"dec gold touches $397, highest since may 1996",1,0,0,0,1,0,positive,-1,-1,"[-3.7725574739664305, -4.277554868036689, -1.8874520285708338, -3.3562286363593925, -4.151760801729025, -2.367789916995011, -4.386887127985565, -4.213306481297542, -4.585109777709954, -3.5772858960615985, -2.7827777860318688, -2.484707067942267, -5.5637936841874, -2.527962942521571, -5.721807192181452, -3.298551451871023, -4.5675756644243455, -4.742686224135007]",2,noise
3230,13-09-2007,http://www.marketwatch.com/story/dec-gold-falls-280-to-close-at-71790oz-2007-09-13,dec. gold falls $2.80 to close at $717.90/oz,0,0,1,0,1,0,negative,-1,-1,"[-4.100651232666214, -4.329559683623374, -2.6190090276836973, -3.9861046344485462, -4.819179763732498, -2.8095972750382407, -4.959241995769888, -4.874954174998562, -4.690887332241512, -4.201756760424487, -4.355213371818591, -3.078624614088189, -5.687522254195036, -4.2188034093268625, -5.762722811419306, -3.9405071036460164, -5.029151509826687, -4.975397150257708]",2,noise
3231,03-02-2016,https://www.thehindubusinessline.com/markets/gold/gold-sticks-near-3month-high-as-risk-aversion-in-play/article8187819.ece,Gold sticks near 3-month high as risk aversion in play,1,1,0,0,1,0,positive,-1,-1,"[-3.851776984009004, -4.699939433373696, -2.5055976603935712, -3.472541955724458, -4.123801393891955, -2.338643158322546, -4.41685772848171, -3.981062193512534, -4.956920850974779, -3.599238074702118, -1.8000988836899021, -2.4403887189891713, -5.745495763974689, -3.546178031989335, -5.899829484222122, -3.215964711215007, -4.603177852715597, -4.822663848013173]",10,noise
3232,18-02-2014,https://www.thehindubusinessline.com/markets/gold/report-indias-gold-demand-up-13-at-975-tonnes-in-2013/article23160172.ece,Report: India's gold demand up 13% at 975 tonnes in 2013,0,0,0,0,1,0,none,11,2,"[-4.771571806023973, -5.888303676405552, -0.2514907665695388, -4.479707083869964, -4.522382241605037, -2.740783585048685, -4.664482357198182, -4.7054256801466305, -5.660128722880299, -3.913725971134517, -5.402484113955821, -3.4709488388887246, -5.915114102504353, -5.603844585773617, -6.560180751509888, -4.71210360293175, -4.234322363757048, -5.5344046151467]",2,Market Rates & Gold Demand
3233,03-03-2017,http://www.marketwatch.com/story/gold-heads-for-first-weekly-drop-in-five-ahead-of-feds-yellen-speech-2017-03-03,"Gold ends with a loss, prices suffer weekly drop of 2.5%",0,0,1,0,1,0,negative,6,3,"[-3.477030736767557, -4.063533902558735, -2.3618961679641903, -3.5298353169021444, -4.23644852461951, -2.0831552672357194, -4.446946979015563, -4.306273063667389, -4.641579069536571, -3.7647076705767115, -3.6344179654266426, -1.4617412010708888, -5.370169355686617, -3.623625343842498, -5.434441062805309, -2.5766998160547425, -4.698536042855737, -4.541708187606154]",11,Global Investment & Rate Impact
3234,06-11-2017,http://www.marketwatch.com/story/gold-crawls-off-of-3-month-lows-even-as-dollar-holds-gain-2017-11-06,Gold jumps by the most in 6 weeks as crude oil rallies,1,0,0,1,1,0,positive,0,15,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",10,Gold Near Monthly Lows
3235,07-04-2014,http://www.investing.com/news/commodities-news/gold-falls-as-investors-lock-in-gains-from-soft-u.s.-jobs-data-276181,gold falls as investors lock in gains from soft u.s. jobs data,0,0,1,0,1,0,negative,20,6,"[-4.520051013151237, -5.507711293558262, -3.4222247949063256, -3.7074796053389907, -4.754662227985177, -0.592055371330712, -5.071173770223372, -4.436493661652637, -5.637252042122268, -4.308213296176537, -4.342596351018345, -3.07883123881798, -6.20422618356271, -5.250423149644337, -6.422156045404627, -3.70851130139521, -5.237259877220803, -5.425930634867798]",5,Economic Data & Gold Performance
3236,04-10-2017,http://www.marketwatch.com/story/dec-gold-pares-gains-up-01-at-127590oz-after-ism-services-data-2017-10-04,"Dec. gold pares gains, up 0.1% at $1,275.90/oz after ISM services data",1,0,0,0,1,0,positive,18,17,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",5,Gold Holds as Data Releases
3237,06-12-2004,http://www.marketwatch.com/story/feb-gold-closes-at-45590oz-down-190-for-the-day-2004-12-06,"feb gold closes at $455.90/oz, down $1.90 for the day",0,0,1,0,1,0,negative,30,10,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",5,Comex Gold Closing Prices
3238,20-04-2004,http://www.marketwatch.com/story/gold-prices-fall-back-under-400-freeport-shares-down-2004-04-20,gold prices fall back under $400; freeport shares down,0,0,1,0,1,0,negative,24,14,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",11,Gold Prices & Metal Shares
3239,07-12-2017,https://economictimes.indiatimes.com/markets/commodities/news/gold-slips-as-dollar-holds-firm/articleshow/61956489.cms,gold slides to 4-month low as dollar edges up,0,0,1,1,1,0,negative,0,15,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",10,Gold Near Monthly Lows
3240,17-07-2017,http://www.marketwatch.com/story/gold-clears-closely-watched-1230-line-as-interest-rate-forecasts-revisited-2017-07-17,"Gold ends above key $1,230 level as investors weigh interest-rate outlook",1,0,0,0,1,0,positive,3,3,"[-3.6779154119516595, -4.65958210640368, -2.5102186169359944, -3.1687618772887136, -3.7633298142139147, -1.9014693326916707, -3.9345028902379493, -3.232811929397837, -4.7689062472756785, -3.257226608173279, -3.283065220081513, -2.0825317622529678, -5.330213610446721, -4.135277392788415, -5.515217047362371, -2.118413618038584, -4.354334039193247, -4.593937505711825]",5,Global Investment & Rate Impact
3241,26-07-2007,http://www.marketwatch.com/story/gold-futures-drop-22-in-two-sessions-2007-07-26,gold futures drop $22 in two sessions,0,0,1,0,1,0,negative,6,3,"[-3.5155159627239843, -4.239869906030219, -2.521504566690064, -3.6140277989672733, -4.315889851804662, -2.2146879765830656, -4.588309658659685, -4.452770032318227, -4.803041411095333, -3.90679506532453, -3.8400467956977176, -1.6943599999043177, -5.561431895061358, -3.996237438280023, -5.705375677619955, -2.0335699474868814, -4.830262706717532, -4.656237572009595]",11,Global Investment & Rate Impact
3242,21-11-2018,https://economictimes.indiatimes.com/markets/stocks/news/gold-gains-as-dollar-slips-on-us-jobs-data/articleshow/66738342.cms,Gold gains as dollar slips on US jobs data,1,0,0,1,1,0,positive,-1,-1,"[-3.760050660419294, -4.801199865003688, -2.6418534808015837, -2.9459294143357417, -3.892004665596904, -1.27271026243385, -4.2262890061981, -3.437323059454525, -4.973083664597047, -3.417097671428655, -3.3335949588817004, -2.0209312637488273, -5.561855179094197, -4.403592500161265, -5.775343067308792, -2.729581787040824, -4.436934346442129, -4.675620833543529]",5,noise
3243,09-04-2018,https://www.metalsdaily.com/link/278386/marriage-of-gold-and-crypto-a-match-made-in-investment-heaven.htm,marriage of gold and crypto: a match made in investment heaven?,0,0,0,0,0,1,none,1,3,"[-3.7383710564020642, -4.71609117625969, -2.1860808686573967, -3.0575214226073095, -1.2781696661326363, -2.2686978612560744, -3.122431581005656, -3.4047749773282314, -4.472619531771524, -2.296256587218422, -4.171794719723737, -2.0823328044637295, -5.074200943110281, -4.432599731110827, -5.660236646534763, -3.4609035760287443, -3.4002967739422463, -4.5915486286040545]",4,Global Investment & Rate Impact
3244,29-11-2010,http://www.marketwatch.com/story/gold-settles-higher-on-european-debt-woes-2010-11-29,gold settles higher on european debt woes,1,0,0,0,1,0,positive,7,6,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",7,Economic Data & Gold Performance
3245,28-08-2015,https://www.thehindubusinessline.com/markets/gold/gold-eyes-worst-week-in-five-as-strong-us-data-fuels-fed-hike-view/article7590249.ece,Gold eyes worst week in five as strong US data fuels Fed hike view,0,0,1,0,1,0,negative,3,3,"[-4.021356388084694, -5.0442446333612585, -2.8587116686960443, -3.520326839577185, -4.154972079674125, -2.2144237344501736, -4.308667027735073, -3.318215972616945, -5.101852686469095, -3.5294273120678965, -3.744118864593634, -2.435481958727921, -5.607521385737725, -4.603133931096451, -5.804872997610126, -0.6286255094050268, -4.609902345758393, -4.889990769780596]",15,Global Investment & Rate Impact
3246,17-10-2011,https://economictimes.indiatimes.com/markets/commodities/diwali-2011-gold-coins-jewellery-bookings-up-on-price-worries/articleshow/10386925.cms,"diwali 2011: gold coins, jewellery bookings up on price worries",1,0,0,0,1,0,positive,-1,-1,"[-4.552960868255923, -5.656624794397961, -2.4943226211993723, -4.207767697274063, -4.148949555282051, -2.9350915204587045, -4.340804930773818, -4.584522820949388, -5.437816011690317, -3.727268496409786, -5.13245694528143, -3.2023145371433355, -5.762352056790167, -5.331569765666382, -6.416997672989694, -4.489352893259829, -4.086076049689369, -5.339189041899658]",2,noise
3247,21-01-2013,https://www.thehindubusinessline.com/markets/gold/gold-climbs-to-one-month-high-on-japan-stimulus-hope/article23097627.ece,Gold climbs to one-month high on Japan stimulus hope,1,0,0,0,1,0,positive,0,15,"[-3.8193358307621974, -4.593419829592015, -2.4207862924968997, -3.468139336908304, -4.139252883509855, -2.3341242000621487, -4.394544904985983, -3.9968734874371465, -4.7400224394927495, -3.5768628167330023, -0.7275648605168294, -2.475974661695539, -5.547977308150448, -3.36286693092274, -5.682904078129789, -3.2215852474357805, -4.5815537772896935, -4.775608194746721]",10,Gold Near Monthly Lows
3248,04-06-2013,https://www.moneycontrol.com/news/business/markets/-1739937.html,new rbi gold norms to curb imports by 32%: motilal oswal,0,0,0,0,1,0,none,13,18,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",5,Rate Hikes/Cuts Price Impact
